Sort ID,Druckenbrod Sort ID,Key,APS call number,File name,Transaction number (on this page),APS Digital Library page image URL,APS notes,Druckenbrod notes,Date of entry,Time of entry as transcribed,Time of entry standardized,Wind direction as transcribed,Wind direction standardized,Temperature (Fahrenheit) as transcribed,Temperature (Fahrenheit) standardized,Daily temp high (Fahrenheit) as transcribed,Temp high entry time as transcribed,Temp high entry time standardized,Precipitation time,Precipitation type,Precipitation measurement (inches),Observer,Meteorological observations as transcribed,Cloudy,Fair,Smokey,Misty,Frost,Snow,Sleet,Overcast,Clear,Rain,Foggy,Hail,Thunder,Lightning,Hazy,Muddy,Natural Phenomena,Birds,Mammals,Reptiles/Amphibians,Insects/Arthropods,Fish/Aquatic,Plants,Leafing,Losing Leaves,Blooming,Planted,Harvested,Availability of produce,Trees,Seasonal Phenomena,Other observations transcribed
6989,7726, APS-275669-069_08,Mss.551.5.M26,275669-69,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,Comment shows that snow fall was not culmulative amount.,1792-02-08,4 O'Clock,16:00,NE,NE,39,,,,,,,5,James Madison,clear; snow that fell now about 5 inches deep on the other,,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,,
6990,7724, APS-275669-069_08,Mss.551.5.M26,275669-69,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-08,sunrise,6:50,NE,NE,26,,,,,,,,James Madison,snowing very fast,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,7728, APS-275669-069_09,Mss.551.5.M26,275669-69,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-09,2 O'Clock,14:00,,,45,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6992,7729, APS-275669-069_09,Mss.551.5.M26,275669-69,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-09,4 O'Clock,16:00,SW,SW,48,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6993,7727, APS-275669-069_09,Mss.551.5.M26,275669-69,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-09,sunrise,6:49,NW,NW,34,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6994,7731, APS-275669-069_10,Mss.551.5.M26,275669-69,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-10,2 O'Clock,14:00,,,60,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6995,7732, APS-275669-069_10,Mss.551.5.M26,275669-69,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-10,4 O'Clock,16:00,SW,SW,58,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6996,7730, APS-275669-069_10,Mss.551.5.M26,275669-69,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-10,sunrise,6:48,S,S,28,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6997,7734, APS-275669-069_11,Mss.551.5.M26,275669-69,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-11,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6998,7735, APS-275669-069_11,Mss.551.5.M26,275669-69,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-11,4 O'Clock,16:00,E,E,41,,,,,,,,James Madison,clear with flying clouds,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6999,7733, APS-275669-069_11,Mss.551.5.M26,275669-69,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-11,sunrise,6:47,E,E,31,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7000,7737, APS-275669-069_12,Mss.551.5.M26,275669-69,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-12,2 O'Clock,14:00,,,43,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,7738, APS-275669-069_12,Mss.551.5.M26,275669-69,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-12,4 O'Clock,16:00,E,E,42,,,,,,,,James Madison,clear with flying clouds,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7002,7736, APS-275669-069_12,Mss.551.5.M26,275669-69,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-12,sunrise,6:45,E,E,32,,,,,,,,James Madison,great fog,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,
7003,7740, APS-275669-069_13,Mss.551.5.M26,275669-69,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-13,2 O'Clock,14:00,,,25,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,7741, APS-275669-069_13,Mss.551.5.M26,275669-69,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-13,4 O'Clock,16:00,NE,NE,24,,,,,,,,James Madison,snowing fast but very fine,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,7739, APS-275669-069_13,Mss.551.5.M26,275669-69,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-13,sunrise,6:44,NE,NE,26,,,,,,,,James Madison,misty & freezing,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006,7743, APS-275669-069_14,Mss.551.5.M26,275669-69,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-14,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,7744, APS-275669-069_14,Mss.551.5.M26,275669-69,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-14,4 O'Clock,16:00,NE,NE,27,,,,,,,,James Madison,freezing thick mist,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,7742, APS-275669-069_14,Mss.551.5.M26,275669-69,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-14,sunrise,6:43,NE,NE,24,,,,,,,,James Madison,freezing mist,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,7746, APS-275669-069_15,Mss.551.5.M26,275669-69,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-15,2 O'Clock,14:00,,,32,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,7747, APS-275669-069_15,Mss.551.5.M26,275669-69,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-15,4 O'Clock,16:00,NE,NE,32,,,,,,,,James Madison,snowing fast,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,7745, APS-275669-069_15,Mss.551.5.M26,275669-69,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-15,sunrise,6:42,NE,NE,26,,,,,,,,James Madison,freezing mist continued,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,7749, APS-275669-069_16,Mss.551.5.M26,275669-69,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-16,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,7750, APS-275669-069_16,Mss.551.5.M26,275669-69,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-16,4 O'Clock,16:00,NE,NE,,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7014,7748, APS-275669-069_16,Mss.551.5.M26,275669-69,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-16,sunrise,6:40,NE,NE,26,,,,,,,,James Madison,freezing but clearing away,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7015,7752, APS-275669-069_17,Mss.551.5.M26,275669-69,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-17,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,7753, APS-275669-069_17,Mss.551.5.M26,275669-69,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-17,4 O'Clock,16:00,NW,NW,45,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7017,7751, APS-275669-069_17,Mss.551.5.M26,275669-69,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-17,sunrise,6:39,NE,NE,30,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,7755, APS-275669-070_01,Mss.551.5.M26,275669-70,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-18,2 O'Clock,14:00,,,34,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,7756, APS-275669-070_01,Mss.551.5.M26,275669-70,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-18,4 O'Clock,16:00,E,E,36,,,,,,,1,James Madison,overcast; snowed almost all day but melted as it fell except about 1 inch deep,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
7020,7754, APS-275669-070_01,Mss.551.5.M26,275669-70,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-18,sunrise,6:38,E,E,28,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7021,7758, APS-275669-070_02,Mss.551.5.M26,275669-70,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-19,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022,7759, APS-275669-070_02,Mss.551.5.M26,275669-70,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-19,4 O'Clock,16:00,NW,NW,25,,,,,,,,James Madison,flying white cloud,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,7757, APS-275669-070_02,Mss.551.5.M26,275669-70,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-19,sunrise,6:36,S,S,20,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7024,7761, APS-275669-070_03,Mss.551.5.M26,275669-70,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-20,2 O'Clock,14:00,,,29,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025,7762, APS-275669-070_03,Mss.551.5.M26,275669-70,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-20,4 O'Clock,16:00,SW,SW,29,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7026,7760, APS-275669-070_03,Mss.551.5.M26,275669-70,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-20,sunrise,6:35,SW,SW,16,,,,,,,,James Madison,overcast thinly,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7027,7764, APS-275669-070_04,Mss.551.5.M26,275669-70,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-21,2 O'Clock,14:00,,,,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028,7765, APS-275669-070_04,Mss.551.5.M26,275669-70,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-21,4 O'Clock,16:00,NW,NW,33,,,,,,,,James Madison,clear with flying clouds,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7029,7763, APS-275669-070_04,Mss.551.5.M26,275669-70,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-21,sunrise,6:34,SW,SW,22,,,,,,,,James Madison,overcast thinly,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7030,7767, APS-275669-070_05,Mss.551.5.M26,275669-70,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-22,2 O'Clock,14:00,,,40,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031,7768, APS-275669-070_05,Mss.551.5.M26,275669-70,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-22,4 O'Clock,16:00,N,N,41,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7032,7766, APS-275669-070_05,Mss.551.5.M26,275669-70,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-22,sunrise,6:33,N,N,23,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7033,7770, APS-275669-070_06,Mss.551.5.M26,275669-70,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-23,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034,7771, APS-275669-070_06,Mss.551.5.M26,275669-70,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-23,4 O'Clock,16:00,E,E,42,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7035,7769, APS-275669-070_06,Mss.551.5.M26,275669-70,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-23,sunrise,6:32,NE,NE,19,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7036,7773, APS-275669-070_07,Mss.551.5.M26,275669-70,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-24,2 O'Clock,14:00,,,48,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,7774, APS-275669-070_07,Mss.551.5.M26,275669-70,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-24,4 O'Clock,16:00,SW,SW,51,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7038,7772, APS-275669-070_07,Mss.551.5.M26,275669-70,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-24,sunrise,6:30,NE,NE,20,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7039,7776, APS-275669-070_08,Mss.551.5.M26,275669-70,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-25,2 O'Clock,14:00,,,41,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040,7777, APS-275669-070_08,Mss.551.5.M26,275669-70,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-25,4 O'Clock,16:00,NE,NE,41,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7041,7775, APS-275669-070_08,Mss.551.5.M26,275669-70,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-25,sunrise,6:29,W,W,40.5,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7042,7779, APS-275669-070_09,Mss.551.5.M26,275669-70,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-26,2 O'Clock,14:00,,,37,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7043,7780, APS-275669-070_09,Mss.551.5.M26,275669-70,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-26,4 O'Clock,16:00,NE,NE,36,,,,,,,,James Madison,raining,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
7044,7778, APS-275669-070_09,Mss.551.5.M26,275669-70,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-26,sunrise,6:28,NE,NE,33,,,,,,,,James Madison,overcast & small freezing rain,,,,,,,y,y,,y,,,,,,,,,,,,,,,,,,,,,,
7045,7782, APS-275669-070_10,Mss.551.5.M26,275669-70,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-27,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,7783, APS-275669-070_10,Mss.551.5.M26,275669-70,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-27,4 O'Clock,16:00,NW,NW,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7047,7781, APS-275669-070_10,Mss.551.5.M26,275669-70,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-27,sunrise,6:27,NW,NW,36,,,,,,,,James Madison,clear & high wind,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7048,7785, APS-275669-070_11,Mss.551.5.M26,275669-70,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-28,2 O'Clock,14:00,,,42,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,7786, APS-275669-070_11,Mss.551.5.M26,275669-70,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-28,4 O'Clock,16:00,E,E,45,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7050,7784, APS-275669-070_11,Mss.551.5.M26,275669-70,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-28,sunrise,6:26,E,E,18,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7051,7788, APS-275669-070_12,Mss.551.5.M26,275669-70,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-29,2 O'Clock,14:00,,,48,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,7789, APS-275669-070_12,Mss.551.5.M26,275669-70,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-29,4 O'Clock,16:00,SW,SW,52,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7053,7787, APS-275669-070_12,Mss.551.5.M26,275669-70,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-02-29,sunrise,6:26,SW,SW,20,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7054,7791, APS-275669-070_13,Mss.551.5.M26,275669-70,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-01,2 O'Clock,14:00,,,57,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,7792, APS-275669-070_13,Mss.551.5.M26,275669-70,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-01,4 O'Clock,16:00,Westerley,W,60,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7056,7790, APS-275669-070_13,Mss.551.5.M26,275669-70,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-01,sunrise,6:23,E,E,28,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7057,7794, APS-275669-070_14,Mss.551.5.M26,275669-70,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-02,2 O'Clock,14:00,,,44,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,7795, APS-275669-070_14,Mss.551.5.M26,275669-70,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-02,4 O'Clock,16:00,NE,NE,46,,,,,,,,James Madison,overcast but clearing away after a small rain,,,,,,,,y,y,y,,,,,,,,,,,,,,,,,,,,,,
7059,7793, APS-275669-070_14,Mss.551.5.M26,275669-70,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-02,sunrise,6:22,SW,SW,44,,,,,,,,James Madison,ovecast in part,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7060,7797, APS-275669-070_15,Mss.551.5.M26,275669-70,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-03,2 O'Clock,14:00,,,56,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,7798, APS-275669-070_15,Mss.551.5.M26,275669-70,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-03,4 O'Clock,16:00,W,W,59,,,,,,,,James Madison,"clear, gound bare in spots; ground covered with snow about 8 weeks",,,,,,y,,,y,,,,,,,,,,,,,,y,,,,y,,,,,sowed radish seed ground covered with snow about 8 weeks
7062,7796, APS-275669-070_15,Mss.551.5.M26,275669-70,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-03,sunrise,6:21,E,E,36,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7063,7800, APS-275669-070_16,Mss.551.5.M26,275669-70,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-04,2 O'Clock,14:00,,,48,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,7801, APS-275669-070_16,Mss.551.5.M26,275669-70,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-04,4 O'Clock,16:00,NE,NE,45,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7065,7799, APS-275669-070_16,Mss.551.5.M26,275669-70,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-04,sunrise,6:20,E,E,36,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7066,7803, APS-275669-070_17,Mss.551.5.M26,275669-70,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-05,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,7804, APS-275669-070_17,Mss.551.5.M26,275669-70,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-05,4 O'Clock,16:00,W,W,54,,,,,,,,James Madison,clear & snow chiefly gone,,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,,
7068,7802, APS-275669-070_17,Mss.551.5.M26,275669-70,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-70,,,1792-03-05,sunrise,6:18,E,E,36,,,,,,,,James Madison,overcast & very thick after raining & thunder over night,,,,,,,,y,,y,,,y,,,,,,,,,,,,,,,,,,,
7069,7806, APS-275669-071_01,Mss.551.5.M26,275669-71,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-06,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070,7807, APS-275669-071_01,Mss.551.5.M26,275669-71,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-06,4 O'Clock,16:00,S,S,64,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7071,7805, APS-275669-071_01,Mss.551.5.M26,275669-71,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-06,sunrise,6:17,E,E,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
7072,7809, APS-275669-071_02,Mss.551.5.M26,275669-71,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-07,2 O'Clock,14:00,,,58,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,7810, APS-275669-071_02,Mss.551.5.M26,275669-71,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-07,4 O'Clock,16:00,E,E,57,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7074,7808, APS-275669-071_02,Mss.551.5.M26,275669-71,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-07,sunrise,6:16,E,E,34,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,y,,,,,,,,,,,,,y,wild geese passing
7075,7812, APS-275669-071_03,Mss.551.5.M26,275669-71,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-08,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,7813, APS-275669-071_03,Mss.551.5.M26,275669-71,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-08,4 O'Clock,16:00,NE,NE,40,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7077,7811, APS-275669-071_03,Mss.551.5.M26,275669-71,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-08,sunrise,6:15,NE,NE,38,,,,,,,,James Madison,raining & thick clouds,y,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
7078,7815, APS-275669-071_04,Mss.551.5.M26,275669-71,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-09,2 O'Clock,14:00,,,49,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,7816, APS-275669-071_04,Mss.551.5.M26,275669-71,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-09,4 O'Clock,16:00,E,E,46,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7080,7814, APS-275669-071_04,Mss.551.5.M26,275669-71,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-09,sunrise,6:14,still,0,36,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
7081,7818, APS-275669-071_05,Mss.551.5.M26,275669-71,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-10,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082,7819, APS-275669-071_05,Mss.551.5.M26,275669-71,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-10,4 O'Clock,16:00,W,W,40,,,,,,,,James Madison,overcast; tops of the G. Mountains covered with 10 days snow,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,,,
7083,7817, APS-275669-071_05,Mss.551.5.M26,275669-71,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-10,sunrise,6:12,NE,NE,36,,,,,,,,James Madison,raining & thick,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
7084,7821, APS-275669-071_06,Mss.551.5.M26,275669-71,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-71,,,1792-03-11,2 O'Clock,14:00,,,46,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
